place,name,date,movie_age,title,room,seat_total,theater_type,time
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),21:00
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),23:30
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),12:40
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),17:50
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),20:25
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),23:00
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),11:40
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),14:15
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),16:50
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),19:25
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),22:00
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),14:35
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),17:10
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),19:45
부산/대구/경상,부산대,2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),22:20
부산/대구/경상,부산대,2022.05.05,all,배드 가이즈,4관,총 99석,2D(자막),17:25
부산/대구/경상,부산대,2022.05.05,all,배드 가이즈,4관,총 99석,2D(자막),11:05
부산/대구/경상,부산대,2022.05.05,all,배드 가이즈,4관,총 99석,2D(자막),13:10
부산/대구/경상,부산대,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),12:30
부산/대구/경상,부산대,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),13:55
부산/대구/경상,부산대,2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,7관,총 273석,2D(더빙),10:40
부산/대구/경상,부산대,2022.05.05,15,니 부모 얼굴이 보고 싶다,4관,총 99석,2D,19:30
부산/대구/경상,부산대,2022.05.05,12,신비한 동물들과 덤블도어의 비밀,4관,총 99석,2D(자막),21:50
부산/대구/경상,부산대,2022.05.05,15,부기나이트,5관,총 167석,2D,10:45
부산/대구/경상,부산대,2022.05.05,15,중경삼림 리마스터링,4관,총 99석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),13:55
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),19:05
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),21:40
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),11:20
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),16:30
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),17:30
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),20:05
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),22:40
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),10:40
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),13:15
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),15:50
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),18:25
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),21:00
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),23:30
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),12:40
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),17:50
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),20:25
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),23:00
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),11:40
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),14:15
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),16:50
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),19:25
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),22:00
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),12:05
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),14:35
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),17:10
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),19:45
부산/대구/경상,부산대,2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),22:20
부산/대구/경상,부산대,2022.05.06,all,배드 가이즈,4관,총 99석,2D(자막),11:05
부산/대구/경상,부산대,2022.05.06,all,배드 가이즈,4관,총 99석,2D(자막),13:10
부산/대구/경상,부산대,2022.05.06,all,배드 가이즈,4관,총 99석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),12:25
부산/대구/경상,부산대,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),16:05
부산/대구/경상,부산대,2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,7관,총 273석,2D(더빙),10:40
부산/대구/경상,부산대,2022.05.06,15,니 부모 얼굴이 보고 싶다,4관,총 99석,2D,19:30
부산/대구/경상,부산대,2022.05.06,12,신비한 동물들과 덤블도어의 비밀,4관,총 99석,2D(자막),21:50
부산/대구/경상,부산대,2022.05.06,15,부기나이트,5관,총 167석,2D,10:45
부산/대구/경상,부산대,2022.05.06,15,중경삼림 리마스터링,4관,총 99석,2D(자막),17:20
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),13:55
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),19:05
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),21:40
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 167석,2D(자막),11:20
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),17:30
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),20:05
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 105석,2D(자막),22:40
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),10:40
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),13:15
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),15:50
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),18:25
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),21:00
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,컴포트 3관,총 99석,2D(자막),23:30
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),12:40
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),17:50
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),20:25
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 167석,2D(자막),23:00
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),11:40
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),14:15
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),16:50
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),19:25
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 155석,2D(자막),22:00
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),12:05
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),14:35
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),17:10
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),19:45
부산/대구/경상,부산대,2022.05.07,12,닥터 스트레인지: 대혼돈의 멀티버스,7관,총 273석,2D(자막),22:20
부산/대구/경상,부산대,2022.05.07,all,배드 가이즈,4관,총 99석,2D(자막),15:15
부산/대구/경상,부산대,2022.05.07,all,배드 가이즈,4관,총 99석,2D(자막),11:05
부산/대구/경상,부산대,2022.05.07,all,배드 가이즈,4관,총 99석,2D(자막),13:10
부산/대구/경상,부산대,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),12:25
부산/대구/경상,부산대,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,2관,총 105석,2D(더빙),16:05
부산/대구/경상,부산대,2022.05.07,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,7관,총 273석,2D(더빙),10:40
부산/대구/경상,부산대,2022.05.07,15,니 부모 얼굴이 보고 싶다,4관,총 99석,2D,19:30
부산/대구/경상,부산대,2022.05.07,12,신비한 동물들과 덤블도어의 비밀,4관,총 99석,2D(자막),21:50
부산/대구/경상,부산대,2022.05.07,15,부기나이트,5관,총 167석,2D,10:45
부산/대구/경상,부산대,2022.05.07,15,중경삼림 리마스터링,4관,총 99석,2D(자막),17:20
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),18:35
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),21:20
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),19:20
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),22:05
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),12:10
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),14:55
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),17:40
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),20:25
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),23:10
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),11:30
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),14:15
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),17:00
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),19:45
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),22:30
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),10:40
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),13:25
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),16:10
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),18:55
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),21:40
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),10:00
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),12:45
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),15:30
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),18:15
부산/대구/경상,북대구(칠곡),2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),21:00
부산/대구/경상,북대구(칠곡),2022.05.04,all,배드 가이즈,1관,총 119석,2D(자막),13:50
부산/대구/경상,북대구(칠곡),2022.05.04,all,배드 가이즈,1관,총 119석,2D(자막),16:00
부산/대구/경상,북대구(칠곡),2022.05.04,all,배드 가이즈,1관,총 119석,2D(자막),09:30
부산/대구/경상,북대구(칠곡),2022.05.04,all,배드 가이즈,1관,총 119석,2D(자막),11:40
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),18:05
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),20:50
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),17:00
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),19:40
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),22:25
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),11:50
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),14:35
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),17:20
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),20:05
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),22:50
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),11:00
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),13:45
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),16:30
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),19:15
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),22:00
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),10:10
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),12:55
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),15:40
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),18:25
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),21:10
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),09:30
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),12:15
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),15:00
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),17:45
부산/대구/경상,북대구(칠곡),2022.05.05,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),20:30
부산/대구/경상,북대구(칠곡),2022.05.05,all,배드 가이즈,1관,총 119석,2D(자막),15:50
부산/대구/경상,북대구(칠곡),2022.05.05,all,배드 가이즈,1관,총 119석,2D(자막),11:20
부산/대구/경상,북대구(칠곡),2022.05.05,all,배드 가이즈,1관,총 119석,2D(자막),13:30
부산/대구/경상,북대구(칠곡),2022.05.05,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,1관,총 119석,2D(더빙),09:50
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),18:05
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),20:50
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 119석,2D(자막),23:35
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),19:40
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 112석,2D(자막),22:25
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),11:50
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),14:35
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),17:20
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),20:05
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 138석,2D(자막),22:50
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),11:00
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),13:45
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),16:30
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),19:15
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 153석,2D(자막),22:00
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),10:10
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),12:55
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),15:40
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),18:25
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 145석,2D(자막),21:10
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),09:30
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),12:15
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),15:00
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),17:45
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),20:30
부산/대구/경상,북대구(칠곡),2022.05.06,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 162석,2D(자막),23:15
부산/대구/경상,북대구(칠곡),2022.05.06,all,배드 가이즈,1관,총 119석,2D(자막),15:50
부산/대구/경상,북대구(칠곡),2022.05.06,all,배드 가이즈,1관,총 119석,2D(자막),11:20
부산/대구/경상,북대구(칠곡),2022.05.06,all,배드 가이즈,1관,총 119석,2D(자막),13:30
부산/대구/경상,북대구(칠곡),2022.05.06,all,극장판 엉덩이 탐정: 수플레 섬의 비밀,1관,총 119석,2D(더빙),09:50
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),10:40
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),13:15
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),15:50
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),18:25
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),21:00
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,1관,총 304석,2D(자막),23:35
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),10:00
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),12:35
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),15:10
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),17:45
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),20:20
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,2관,총 305석,2D(자막),22:55
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),15:30
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),18:05
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,3관,총 155석,2D(자막),20:40
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 161석,2D(자막),10:20
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 161석,2D(자막),14:50
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 161석,2D(자막),17:25
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 161석,2D(자막),20:00
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,4관,총 161석,2D(자막),22:35
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),14:10
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),16:45
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),19:20
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,5관,총 155석,2D(자막),21:55
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 233석,2D(자막),11:55
부산/대구/경상,사상 ,2022.05.04,12,닥터 스트레인지: 대혼돈의 멀티버스,6관,총 233석,2D(자막),14:30
